date_bs,date_ad,day,metal,source_category,price_per_10g_source,price_per_tola_source,price_per_gram_calculated,price_per_kg_calculated,source_type,source_document_id,source_url,verification_status
,2026-09-17,Thursday,gold,Fine Gold (9999),256775.0,299500.0,25677.3,25677297.67,fenegosida_api,FEN-API-2026-09-17,https://api.fenegosida.org/api/website/v1/Dashboard/monthwisehistory?date=2026-09,verified
,2026-09-17,Thursday,silver,Silver,3965.0,4625.0,396.52,396519.2,fenegosida_api,FEN-API-2026-09-17,https://api.fenegosida.org/api/website/v1/Dashboard/monthwisehistory?date=2026-09,verified
,2026-09-18,Friday,gold,Fine Gold (9999),259860.0,303100.0,25985.94,25985939.64,fenegosida_api,FEN-API-2026-09-18,https://api.fenegosida.org/api/website/v1/Dashboard/monthwisehistory?date=2026-09,verified
,2026-09-18,Friday,silver,Silver,4094.0,4775.0,409.38,409379.29,fenegosida_api,FEN-API-2026-09-18,https://api.fenegosida.org/api/website/v1/Dashboard/monthwisehistory?date=2026-09,verified
,2026-09-20,Sunday,gold,Fine Gold (9999),261660.0,305200.0,26165.98,26165980.8,fenegosida_api,FEN-API-2026-09-20,https://api.fenegosida.org/api/website/v1/Dashboard/monthwisehistory?date=2026-09,verified
,2026-09-20,Sunday,silver,Silver,4111.0,4795.0,411.09,411093.96,fenegosida_api,FEN-API-2026-09-20,https://api.fenegosida.org/api/website/v1/Dashboard/monthwisehistory?date=2026-09,verified
,2026-09-21,Monday,gold,Fine Gold (9999),260545.0,303900.0,26054.53,26054526.75,fenegosida_api,FEN-API-2026-09-21,https://api.fenegosida.org/api/website/v1/Dashboard/monthwisehistory?date=2026-09,verified
,2026-09-21,Monday,silver,Silver,4119.5,4805.0,411.95,411951.3,fenegosida_api,FEN-API-2026-09-21,https://api.fenegosida.org/api/website/v1/Dashboard/monthwisehistory?date=2026-09,verified
,2026-09-22,Tuesday,gold,Fine Gold (9999),259090.0,302200.0,25908.78,25908779.15,fenegosida_api,FEN-API-2026-09-22,https://api.fenegosida.org/api/website/v1/Dashboard/monthwisehistory?date=2026-09,verified
,2026-09-22,Tuesday,silver,Silver,4094.0,4775.0,409.38,409379.29,fenegosida_api,FEN-API-2026-09-22,https://api.fenegosida.org/api/website/v1/Dashboard/monthwisehistory?date=2026-09,verified
,2026-09-23,Wednesday,gold,Fine Gold (9999),259175.0,302300.0,25917.35,25917352.54,fenegosida_api,FEN-API-2026-09-23,https://api.fenegosida.org/api/website/v1/Dashboard/monthwisehistory?date=2026-09,verified
,2026-09-23,Wednesday,silver,Silver,4128.0,4815.0,412.81,412808.64,fenegosida_api,FEN-API-2026-09-23,https://api.fenegosida.org/api/website/v1/Dashboard/monthwisehistory?date=2026-09,verified
,2026-09-24,Thursday,gold,Fine Gold (9999),256430.0,299100.0,25643.0,25643004.12,fenegosida_api,FEN-API-2026-09-24,https://api.fenegosida.org/api/website/v1/Dashboard/monthwisehistory?date=2026-09,verified
,2026-09-24,Thursday,silver,Silver,3986.5,4650.0,398.66,398662.55,fenegosida_api,FEN-API-2026-09-24,https://api.fenegosida.org/api/website/v1/Dashboard/monthwisehistory?date=2026-09,verified
,2026-09-25,Friday,gold,Fine Gold (9999),256000.0,298600.0,25600.14,25600137.17,fenegosida_api,FEN-API-2026-09-25,https://api.fenegosida.org/api/website/v1/Dashboard/monthwisehistory?date=2026-09,verified
,2026-09-25,Friday,silver,Silver,3961.0,4620.0,396.09,396090.53,fenegosida_api,FEN-API-2026-09-25,https://api.fenegosida.org/api/website/v1/Dashboard/monthwisehistory?date=2026-09,verified
